"source","target","weight","cross_college","papers"
"desaloni","dsjones5","2","True","Characterizing value-added pellets obtained from blends of miscanthus,|Nth-plant scenario for blended pellets of Miscanthus, Switchgrass, and"
"desaloni","msharar","2","True","Characterizing value-added pellets obtained from blends of miscanthus,|Nth-plant scenario for blended pellets of Miscanthus, Switchgrass, and"
"dsjones5","msharar","3","False","Characterizing value-added pellets obtained from blends of miscanthus,|Manure nutrient cycling in US animal agriculture basins—North Carolina|Nth-plant scenario for blended pellets of Miscanthus, Switchgrass, and"
"mlila","mlmoncad","2","False","Spray dried insect protein-polyphenol particles deliver health-relevan|Fermentation of American elderberry juice yields functional phytochemi"
"richardv","spark","1","False","Techno-economic analysis of biomass value-added processing informed by"
"drpanthe","lxiang3","1","False","High‐Throughput Robotic Phenotyping for Quantifying Tomato Disease Sev"
"jbtracy","jyin8","1","False","Magnetic kirigami dome metasheet with high deformability and stiffness"
"hsu4","jyin8","3","False","Adaptive hierarchical origami-based metastructures|Reprogrammable and reconfigurable mechanical computing metastructures |Untethered Fluidic Engine for High‐Force Soft Wearable Robots"
"akhowar5","ksaul","1","False","An Adaptive Learning Engineering Mechanics Curricular Sequence"
"lmquesad","lxiang3","1","False","Development of a bionic hexapod robot with adaptive gait and clearance"
"smfergu2","tjhorn","1","False","ML-Based Analysis of In-Situ Backscatter Electron Detection for Qualit"
"cdrock","tjhorn","1","False","Additive Manufacturing for RF Products"
"fbsantos","otfoye","1","False","The effect of peanut skins as a natural antimicrobial feed additive on"
"fbsantos","rdmalhei","1","False","The effect of peanut skins as a natural antimicrobial feed additive on"
"otfoye","rdmalhei","1","False","The effect of peanut skins as a natural antimicrobial feed additive on"
"rkgupta2","tjhorn","1","False","Influence of Spatter on Porosity, Microstructure, and Corrosion of Add"
"bsunderw","kim","6","False","A state-of-the-art review of asphalt mixture fracture models to addres|Mechanical Properties and Performance of Mixtures Containing a High Le|Evaluation of Paris law-based approach on asphalt mixture reflective c"
"jcmichno","reronque","1","False","Ven, Vení, Venga"
"dmberube","jljone21","1","True","Positioning nanotechnology to address climate change"
"dmberube","kdgriege","1","True","Positioning nanotechnology to address climate change"
"jljone21","kdgriege","2","True","Positioning nanotechnology to address climate change|Environmental impacts of selected metal cations for phosphorus capture"
"choyo","klstansb","1","True","Integrating Implementation Theory to Address Inequities in Cancer Care"
"chsiao2","eesantis","1","False","Isothermal Titration Calorimetry Reveals Entropy-Driven Bisphenol A Ep"
"chsiao2","khan","1","False","Isothermal Titration Calorimetry Reveals Entropy-Driven Bisphenol A Ep"
"chsiao2","odvelev","1","False","Isothermal Titration Calorimetry Reveals Entropy-Driven Bisphenol A Ep"
"eesantis","khan","1","False","Isothermal Titration Calorimetry Reveals Entropy-Driven Bisphenol A Ep"
"eesantis","odvelev","1","False","Isothermal Titration Calorimetry Reveals Entropy-Driven Bisphenol A Ep"
"khan","odvelev","1","False","Isothermal Titration Calorimetry Reveals Entropy-Driven Bisphenol A Ep"
"jducoste","mpourgh","1","False","Measurement and Temperature Prediction from Ash Disposed in Landfills "
"imgimeno","rrkulkar","1","False","Evaluation of Adjuvant Effect of Cytosine-Guanosine-Oligodeoxynucleoti"
"clmarian","dxlascel","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"clmarian","jdbriley","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"clmarian","krmunana","2","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip|Clinical and imaging findings in dogs with nerve root signature associ"
"clmarian","njolby","2","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip|Clinical and imaging findings in dogs with nerve root signature associ"
"clmarian","pjearly","2","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip|Clinical and imaging findings in dogs with nerve root signature associ"
"dxlascel","jdbriley","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"dxlascel","krmunana","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"dxlascel","njolby","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"dxlascel","pjearly","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"jdbriley","krmunana","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"jdbriley","njolby","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"jdbriley","pjearly","1","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip"
"krmunana","njolby","2","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip|Clinical and imaging findings in dogs with nerve root signature associ"
"krmunana","pjearly","2","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip|Clinical and imaging findings in dogs with nerve root signature associ"
"njolby","pjearly","2","False","Pharmacokinetics of subcutaneous ketamine administration via the Omnip|Clinical and imaging findings in dogs with nerve root signature associ"
"ajbirken","kaharrel","1","False","Case report: Severe hepatopathy following rivaroxaban administration i"
"ajbirken","kvpierce","1","False","Case report: Severe hepatopathy following rivaroxaban administration i"
"kaharrel","kvpierce","1","False","Case report: Severe hepatopathy following rivaroxaban administration i"
"oapetrit","rcrespo","1","False","Residue, distribution and depletion of fluralaner in egg following a s"
"oapetrit","rebaynes","1","False","Residue, distribution and depletion of fluralaner in egg following a s"
"rcrespo","rebaynes","1","False","Residue, distribution and depletion of fluralaner in egg following a s"
"dmfoster","jlhaller","6","False","Continuous sampling of healthy and mastitic quarters of lactating catt|Impact of florfenicol dosing regimen on the phenotypic and genotypic r|Novel drug sampling technique: portal vein catheterization in steers"
"dmfoster","rebaynes","3","False","Continuous sampling of healthy and mastitic quarters of lactating catt|Impact of florfenicol dosing regimen on the phenotypic and genotypic r|The Pharmacokinetics of Subcutaneous Eprinomectin in Plasma and Milk i"
"jlhaller","rebaynes","4","False","Continuous sampling of healthy and mastitic quarters of lactating catt|Flunixin meglumine tissue residues after intravenous administration in|Impact of florfenicol dosing regimen on the phenotypic and genotypic r"
"hlee33","japorter","1","False","The role of regulatory focus in consumers' adoption of virtual fitting"
"japorter","yxu11","1","False","The role of regulatory focus in consumers' adoption of virtual fitting"
"cbgorman","ygyingli","1","True","Phosphate-binding protein-loaded iron oxide particles: adsorption perf"
"aschnet","knappe","1","True","Evaluating Solid Phase Adsorption Toxin Tracking (SPATT) for passive m"
"cmrobvei","ebbreits","1","False","Bartonella species bacteremia in association with adult psychosis"
"cmrobvei","rgmaggi","1","False","Bartonella species bacteremia in association with adult psychosis"
"ebbreits","rgmaggi","8","False","Bartonella species bacteremia in association with adult psychosis|Human Babesia odocoilei and Bartonella spp. co-infections in the Ameri|The role of vector-borne pathogens and cardiac Striatin genotype on su"
"egmedlin","mkpeed","1","False","Use of extracorporeal hemoperfusion therapy in an adult horse with <i>"
"egmedlin","yueda","1","False","Use of extracorporeal hemoperfusion therapy in an adult horse with <i>"
"mkpeed","yueda","2","False","Use of extracorporeal hemoperfusion therapy in an adult horse with <i>|Hemadsorption extracorporeal therapy removes cytokines ex vivo in hors"
"desaloni","lpal","1","False","From waste to advanced resource: Techno-economic and life cycle assess"
"desaloni","rwgonzal","6","False","From waste to advanced resource: Techno-economic and life cycle assess|Evaluating chemi-mechanical pulping processes of agricultural residues|An economic analysis of bamboo plantations and feedstock delivered cos"
"agulyuk","ygyingli","1","False","Multiple Data Imputation Methods Advance Risk Analysis and Treatabilit"
"cmwilli5","dsjones5","3","True","Advancing sweetpotato quality assessment with hyperspectral imaging an|Predicting sweetpotato traits using machine learning: Impact of enviro|Evaluating two high-throughput phenotyping platforms at early stages o"
"cmwilli5","mwkudeno","2","False","Advancing sweetpotato quality assessment with hyperspectral imaging an|Evaluating two high-throughput phenotyping platforms at early stages o"
"dsjones5","mwkudeno","2","True","Advancing sweetpotato quality assessment with hyperspectral imaging an|Evaluating two high-throughput phenotyping platforms at early stages o"
"bjreich","syang24","2","False","A diverse portfolio of marine protected areas can better advance globa|Estimating spatially varying health effects of wildland fire smoke usi"
"nsharm23","xjiang5","5","False","Advancing Muscle Monitoring and Intervention: Wearable Ultrasound for |Ultrasound Imaging Triggered Tremor Suppression With Personalized Affe|A Flexible and Wearable Sparse Ultrasound Array Integrated with a Func"
"aison","johata","1","False","Contextual Analysis of Scientific Publications for Advancing Writing S"
"aison","martinjd","1","False","Contextual Analysis of Scientific Publications for Advancing Writing S"
"johata","martinjd","1","False","Contextual Analysis of Scientific Publications for Advancing Writing S"
"ahajbab","lhajiba","2","False","Advancing the white phase mobile traffic control paradigm to consider |A relaxation‐based Voronoi diagram approach for equitable resource dis"
"narayan","rjnaraya","2","False","Multifunctional carbon-based nanostructures (CBNs) for advanced biomed|Q-carbon as an emergent surface coating material for antimicrobial app"
"jmgray2","mlardons","2","False","Advancing food security: Rice yield estimation framework using time-se|Detecting Trajectories of Regime Shifts and Loss of Resilience in Coas"
"jmgray2","mtulbure","1","False","Advancing food security: Rice yield estimation framework using time-se"
"jmgray2","sarumug","1","True","Advancing food security: Rice yield estimation framework using time-se"
"mlardons","mtulbure","1","False","Advancing food security: Rice yield estimation framework using time-se"
"mlardons","sarumug","1","True","Advancing food security: Rice yield estimation framework using time-se"
"mtulbure","sarumug","1","True","Advancing food security: Rice yield estimation framework using time-se"
"jdong","yslee","1","False","Advanced Neural Probe Sensors toward Multi‐Modal Sensing and Modulatio"
"agupta1","ntdinh","1","False","Knowledge representation to support EMDAP implementation in advanced r"
"dfcall","rsozzan","1","True","Transdisciplinary collaborations for advancing sustainable and resilie"
"choyo","rhernan2","2","True","Maternal childhood adversity and infant epigenetic aging: Moderation b|Prepandemic Factors Associated With Pandemic Impact and Psychosocial D"
"cwong9","dzbaron","1","False","High-Speed Receiver Transient Modeling with Generative Adversarial Net"
"cwong9","paulf","1","False","High-Speed Receiver Transient Modeling with Generative Adversarial Net"
"cwong9","twu19","1","False","High-Speed Receiver Transient Modeling with Generative Adversarial Net"
"dzbaron","paulf","1","False","High-Speed Receiver Transient Modeling with Generative Adversarial Net"
"dzbaron","twu19","1","False","High-Speed Receiver Transient Modeling with Generative Adversarial Net"
"paulf","twu19","1","False","High-Speed Receiver Transient Modeling with Generative Adversarial Net"
"bgreaves","whenck","2","False","Pairing Security Advisories with Vulnerable Functions Using Open-Sourc|VFCFinder: Pairing Security Advisories and Patches"
"jsbaker4","rlcook","2","False","Rethinking Productivity Evaluation in Precision Forestry through Domin|Modeling wood product carbon flows in southern us pine plantations: im"
"cfcastro","jwore","1","True","Towards Autonomous, Optimal Water Sampling with Aerial and Surface Veh"
"cfcastro","shall5","1","False","Towards Autonomous, Optimal Water Sampling with Aerial and Surface Veh"
"jwore","shall5","1","True","Towards Autonomous, Optimal Water Sampling with Aerial and Surface Veh"
"rdutta","yliu322","1","False","Wireless Signal Source Localization by Unmanned Aerial Vehicle Using A"
"eadenhar","tfang2","1","True","Effects of yarn properties on aerosol filtration performance of single"
"mrojasp","rhernan4","1","False","White LED intensities during co-cultivation affect the Agrobacterium-m"
"tmbarnes","twprice","4","False","Experience Helps, but It Isn't Everything: Exploring Causes of Affecti|Idea Builder: Motivating Idea Generation and Planning for Open-Ended P|Ninth SPLICE Workshop on Technology and Data Infrastructure for CS Edu"
"hwsedero","mkleine","1","False","IPD3, a master regulator of arbuscular mycorrhizal symbiosis, affects "
"aecarso2","smenega","1","False","Peptide ligands for the universal purification of exosomes by affinity"
"cyeh4","gmachad","2","True","Modeling the transmission dynamics of African swine fever virus within|Modeling the impact of optimized airflow and sick pen management on th"
"ajplanch","amaity","1","False","Association between F2-isoprostanes and self-reported stressors in pre"
"ajplanch","choyo","2","False","Association between F2-isoprostanes and self-reported stressors in pre|DNA methylation of imprint control regions associated with Alzheimer’s"
"amaity","choyo","1","False","Association between F2-isoprostanes and self-reported stressors in pre"
"amlynch3","jabalko","1","False","INVESTIGATION OF A POINT-OF-CARE VISCOELASTIC COAGULATION MONITOR AND "
"agorny","szeng","1","False","Discovery of a major QTL for resistance to the guava root-knot nematod"
"agorny","yencho","2","False","Discovery of a major QTL for resistance to the guava root-knot nematod|A Comparison of Three Automated Root-Knot Nematode Egg Counting Approa"
"szeng","yencho","1","False","Discovery of a major QTL for resistance to the guava root-knot nematod"
"eghohmei","kesaker","1","True","Establishing a clinically applicable frailty phenotype screening tool "
"eghohmei","megruen","3","True","Establishing a clinically applicable frailty phenotype screening tool |Pilot Study on the Efficacy and Safety of Long-Term Oral Imepitoin Tre|A randomized, controlled clinical trial demonstrates improved owner-as"
"eghohmei","njolby","2","True","Establishing a clinically applicable frailty phenotype screening tool |A randomized, controlled clinical trial demonstrates improved owner-as"
"kesaker","megruen","1","False","Establishing a clinically applicable frailty phenotype screening tool "
"kesaker","njolby","1","False","Establishing a clinically applicable frailty phenotype screening tool "
"megruen","njolby","4","False","Establishing a clinically applicable frailty phenotype screening tool |Cross-sectional and longitudinal analysis of health-related quality of|Voxelwise analysis of the central hearing pathway in senior dogs revea"
"arkendal","efpearso","1","False","Subclinical bacteriuria is nonprogressive but persistent in dogs four "
"arkendal","skrhea","1","False","Subclinical bacteriuria is nonprogressive but persistent in dogs four "
"efpearso","skrhea","1","False","Subclinical bacteriuria is nonprogressive but persistent in dogs four "
"efpearso","slvaden","1","False","Subclinical bacteriuria is nonprogressive but persistent in dogs four "
"skrhea","slvaden","1","False","Subclinical bacteriuria is nonprogressive but persistent in dogs four "
"bmritte2","dpellet","1","False","An analysis of benefit distributions selected by individuals covered b"
"bmritte2","rclark","1","False","An analysis of benefit distributions selected by individuals covered b"
"dpellet","rclark","1","False","An analysis of benefit distributions selected by individuals covered b"
"msano2","rapetrel","2","True","Investigation of integrated time nanosecond pulse irreversible electro|Treatment of Spontaneous Tumors With Algorithmically Controlled Electr"
"msano2","tprange","2","False","Investigation of integrated time nanosecond pulse irreversible electro|Treatment of Spontaneous Tumors With Algorithmically Controlled Electr"
"rapetrel","tprange","2","True","Investigation of integrated time nanosecond pulse irreversible electro|Treatment of Spontaneous Tumors With Algorithmically Controlled Electr"
"jgookin","mgpapich","1","False","Auranofin is lethal against feline Tritrichomonas foetus in vitro but "
"arwisnet","rcrespo","1","False","Immunization of turkeys with Clostridium septicum alpha toxin-based re"
"arwisnet","rrkulkar","1","False","Immunization of turkeys with Clostridium septicum alpha toxin-based re"
"rcrespo","rrkulkar","2","False","Immunization of turkeys with Clostridium septicum alpha toxin-based re|Characterization of immune responses and immunopathology in turkeys ex"
"bwiegman","mdlorenz","1","False","Development of an agroinfiltration-based transient hairpin RNA express"
"emzechma","tabirkla","2","True","Simulating the emergence of institutions that reverse freshwater salin|Characterizing the social-ecological system for inland freshwater sali"
"jmhaugh","kbflores","1","True","Quantifying collective motion patterns in mesenchymal cell populations"
"jmhaugh","rsmith","1","True","Quantifying collective motion patterns in mesenchymal cell populations"
"kbflores","rsmith","1","False","Quantifying collective motion patterns in mesenchymal cell populations"
"coby","kameikle","1","True","Bed bugs, <i>Cimex lectularius</i>: Undercover agents in forensic inve"
"jlswann","oyozalti","2","False","Incorporating Face Mask Usage in Agent-Based Models Using Personal Bel|Risk score models for urinary tract infection hospitalization"
"memayorg","oyozalti","1","False","Incorporating Face Mask Usage in Agent-Based Models Using Personal Bel"
"bmmorten","emzechma","1","False","An Agent-Based Modeling Perspective of Bio-Mediated Ureolysis"
"desaloni","jjpawlak","1","False","Evaluating chemi-mechanical pulping processes of agricultural residues"
"desaloni","richardv","5","False","Evaluating chemi-mechanical pulping processes of agricultural residues|An economic analysis of bamboo plantations and feedstock delivered cos|A Multi-Criteria Approach for Quantifying the Impact of Global Megatre"
"jjpawlak","rwgonzal","4","False","Evaluating chemi-mechanical pulping processes of agricultural residues|Assessing and predicting the softness of hygiene tissue containing alt|Beyond cotton and polyester: An evaluation of emerging feedstocks and "
"richardv","rwgonzal","10","False","Evaluating chemi-mechanical pulping processes of agricultural residues|Reducing subjectivity when performing LCA for recycling systems in the|An economic analysis of bamboo plantations and feedstock delivered cos"
"drobenou","kdgriege","1","True","Effective Nutrient Management of Surface Waters in the United States R"
"drobenou","nnelson4","2","True","Effective Nutrient Management of Surface Waters in the United States R|Relationships between soil test phosphorus and county‐level agricultur"
"kdgriege","nnelson4","1","False","Effective Nutrient Management of Surface Waters in the United States R"
"jldonald","wjwarner","1","False","Community College Transfer Students’ Agricultural Career Decision Maki"
"drobenou","owduckwo","1","True","Relationships between soil test phosphorus and county‐level agricultur"
"drobenou","sbkulesz","1","True","Relationships between soil test phosphorus and county‐level agricultur"
"nnelson4","owduckwo","1","False","Relationships between soil test phosphorus and county‐level agricultur"
"nnelson4","sbkulesz","1","False","Relationships between soil test phosphorus and county‐level agricultur"
"owduckwo","sbkulesz","1","False","Relationships between soil test phosphorus and county‐level agricultur"
"classen","jabruce2","1","False","Pathways to sustainable transitions in a complex agricultural system: "
"cmwilli5","rsozzan","1","True","The Black American experience: Answering the global challenge of broad"
"cmwilli5","talong","1","True","The Black American experience: Answering the global challenge of broad"
"rsozzan","talong","1","False","The Black American experience: Answering the global challenge of broad"
"cebarbie","wgknolle","1","False","Creative Tourism: An Umbrella for Agrifood Travel Experiences?"
"lmquesad","twgannon","1","False","Assessing Pesticide Residue Levels in Sweetpotato Roots and Slips Trea"
"cmwilli5","yencho","1","True","Predicting sweetpotato traits using machine learning: Impact of enviro"
"dsjones5","yencho","1","False","Predicting sweetpotato traits using machine learning: Impact of enviro"
"mpsingh","rcmayer","1","True","Toward a scorecard (and roadmap) for trustworthy AI implementation in "
"baran","iguvenc","1","False","URLLC-Aided System Protection in Smart Electric Power Distribution Sys"
"apgriesh","jrbryan3","3","True","Calibration of Low-Cost Particulate Matter Sensors PurpleAir: Model De|Supplementary material to ""Calibration of Low-Cost Particulate Matter |Calibration of PurpleAir low-cost particulate matter sensors: model de"
"tfang2","vnaraya3","2","False","Characteristics of Premixed Ammonia/Methane/Air Blends as an Alternati|Carbon nanofibers/liquid metal composites for high temperature laser u"
"classen","eooviedo","1","False","Impacts of Air Velocity Treatments Under Summer Conditions: Part III—L"
"classen","lwang5","1","False","Impacts of Air Velocity Treatments Under Summer Conditions: Part III—L"
"eooviedo","lwang5","1","False","Impacts of Air Velocity Treatments Under Summer Conditions: Part III—L"
"lwang5","pkolar","1","False","Proof-of-Concept Recirculating Air Cleaner Evaluation in a Pig Nursery"
"lwang5","sbshah3","1","False","Proof-of-Concept Recirculating Air Cleaner Evaluation in a Pig Nursery"
"pkolar","sbshah3","3","False","Proof-of-Concept Recirculating Air Cleaner Evaluation in a Pig Nursery|Engineered Miscanthus Biochar Performance as a Broiler Litter Amendmen|Poultry litter-derived biochar for supercapacitor applications"
"aharris5","apgriesh","1","False","Do the Health Benefits of Boiling Drinking Water Outweigh the Negative"
"eshim","khan","1","True","Charge Protection in Electret Air Filtration Nonwoven Materials"
"aecarso2","jbudhat","1","True","Preparation and Characterization of Hydrogels Fabricated From Chitosan"
"aecarso2","jmgluck","1","True","Preparation and Characterization of Hydrogels Fabricated From Chitosan"
"aecarso2","mwking2","1","True","Preparation and Characterization of Hydrogels Fabricated From Chitosan"
"jbudhat","jmgluck","2","False","Preparation and Characterization of Hydrogels Fabricated From Chitosan|Development of Optical Nanosensors for Detection of Potassium Ions and"
"jbudhat","mwking2","1","False","Preparation and Characterization of Hydrogels Fabricated From Chitosan"
"jmgluck","mwking2","1","False","Preparation and Characterization of Hydrogels Fabricated From Chitosan"
"apmazzol","mbryant","8","False","Algorithm for Locomotion Mode Selection, Energy Estimation and Path Pl|Underwater Dynamics, Controls and Trajectory Tracking of an Amphibious|A low-order modeling approach for analyzing the performance of coaxial"
"garabah","jfeduci","1","False","Aligning Chemical Education with Industry Needs: Key Insights from a C"
"fakish","muth","1","False","Growth and characterization of AlInN/GaN superlattices"
"jjwierer","muth","1","False","Growth and characterization of AlInN/GaN superlattices"
"eesantis","hall","1","False","<i>In Silico</i> Structural Comparison of Aromatic and Aliphatic Chira"
"rdewey","rslewis","2","False","BBL enzymes exhibit enantiospecific preferences in the biosynthesis of|Engineering Sclareol Production on the Leaf Surface of <i>Nicotiana ta"
"arweave3","dmfoster","2","True","106 Exposure to ergot alkaloids and heat stress alter pulmonary arteri|Exploring the impacts of fescue toxicosis on the pulmonary arterial pr"
"clpickwo","dmfoster","2","True","106 Exposure to ergot alkaloids and heat stress alter pulmonary arteri|Exploring the impacts of fescue toxicosis on the pulmonary arterial pr"
"dhpoole","dmfoster","2","True","106 Exposure to ergot alkaloids and heat stress alter pulmonary arteri|Exploring the impacts of fescue toxicosis on the pulmonary arterial pr"
"klan2","richardv","3","False","Reducing subjectivity when performing LCA for recycling systems in the|Evaluating cotton apparel with dynamic life cycle assessment: The clim|A modeling framework to identify environmentally greener and lower-cos"
"klan2","rwgonzal","1","False","Reducing subjectivity when performing LCA for recycling systems in the"
"aamassi","bgwalan","1","False","Mechanistic understanding of speciated oxide growth in high entropy al"
"aamassi","ekautz","1","False","Mechanistic understanding of speciated oxide growth in high entropy al"
"aamassi","mthuo","1","False","Mechanistic understanding of speciated oxide growth in high entropy al"
"bgwalan","ekautz","1","False","Mechanistic understanding of speciated oxide growth in high entropy al"
"bgwalan","mthuo","1","False","Mechanistic understanding of speciated oxide growth in high entropy al"
"ekautz","mthuo","1","False","Mechanistic understanding of speciated oxide growth in high entropy al"
"ekyoungs","reirwin","1","False","As prey and pollinators, insects increase reproduction and allow for o"
"ekyoungs","sorenson","2","False","As prey and pollinators, insects increase reproduction and allow for o|Reaching new heights: Arboreal ant diversity in a North American tempe"
"reirwin","sorenson","1","False","As prey and pollinators, insects increase reproduction and allow for o"
"rcollaz","spavlid","1","False","High-current, high-voltage AlN Schottky barrier diodes"
"alwelch","atbliksl","3","False","Prebiotic galactooligosaccharide improves piglet growth performance an|Equine Enteric Glial Culture and Application to the Study of A Neural |Review of venipuncture and intravenous catheterization techniques in p"
"alwelch","jodle","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"alwelch","lcvanlan","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"alwelch","skim22","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"alwelch","vfellner","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"alwelch","xilin","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"atbliksl","jodle","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"atbliksl","lcvanlan","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"atbliksl","skim22","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"atbliksl","vfellner","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"atbliksl","xilin","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"jodle","lcvanlan","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"jodle","skim22","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"jodle","vfellner","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"lcvanlan","skim22","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"lcvanlan","vfellner","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"lcvanlan","xilin","1","True","Prebiotic galactooligosaccharide improves piglet growth performance an"
"skim22","vfellner","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"skim22","xilin","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"vfellner","xilin","1","False","Prebiotic galactooligosaccharide improves piglet growth performance an"
"rmrejesu","screberg","1","False","Understanding the yield impacts of alternative cover crop families and"
"chhaigle","rlblanto","1","False","An alternate route for cellulose microfibril biosynthesis in plants"
"cahintz","kim","1","False","Mechanical Properties and Performance of Mixtures Containing a High Le"
"blkirkma","jmpolla3","1","False","When Does Entrepreneurs’ Impression Management Enhance Their Networkin"
"blkirkma","pflynn","1","False","When Does Entrepreneurs’ Impression Management Enhance Their Networkin"
"jmpolla3","pflynn","1","False","When Does Entrepreneurs’ Impression Management Enhance Their Networkin"
"ajplanch","daskaar","1","False","DNA methylation of imprint control regions associated with Alzheimer’s"
"choyo","daskaar","1","False","DNA methylation of imprint control regions associated with Alzheimer’s"
"cwcahoon","kmjennin","3","False","Growth and fecundity of Palmer amaranth escaping glufosinate in cotton|Growth and fecundity of Palmer amaranth escaping glufosinate in soybea|Confirmation and inheritance of glufosinate resistance in an <i>Amaran"
"cwcahoon","rleon","4","False","Growth and fecundity of Palmer amaranth escaping glufosinate in cotton|Growth and fecundity of Palmer amaranth escaping glufosinate in soybea|Influence of gender and glyphosate resistance on Palmer amaranth growt"
"kmjennin","rleon","3","False","Growth and fecundity of Palmer amaranth escaping glufosinate in cotton|Growth and fecundity of Palmer amaranth escaping glufosinate in soybea|Confirmation and inheritance of glufosinate resistance in an <i>Amaran"
"cwcahoon","dljorda2","2","False","Influence of gender and glyphosate resistance on Palmer amaranth growt|Residual weed control in cotton utilizing herbicide-coated fertilizer"
"dljorda2","rleon","2","False","Influence of gender and glyphosate resistance on Palmer amaranth growt|Weed community differences in row crops with varying input levels in G"
"cwcahoon","jcdunne","1","False","Confirmation and inheritance of glufosinate resistance in an <i>Amaran"
"jcdunne","kmjennin","1","False","Confirmation and inheritance of glufosinate resistance in an <i>Amaran"
"jcdunne","rleon","1","False","Confirmation and inheritance of glufosinate resistance in an <i>Amaran"
"bejacks2","bwhipker","1","False","Peat Substrates Amended with Wood-based Biochar Do Not Influence the E"
"bejacks2","dhsuchof","1","False","Peat Substrates Amended with Wood-based Biochar Do Not Influence the E"
"bwhipker","dhsuchof","1","False","Peat Substrates Amended with Wood-based Biochar Do Not Influence the E"
"knappe","owduckwo","2","True","Commercial compost amendments inhibit the bioavailability and plant up|Residential Garden Produce Harvested Near a Fluorochemical Manufacture"
"jgrimes","msharar","1","False","Engineered Miscanthus Biochar Performance as a Broiler Litter Amendmen"
"jgrimes","pkolar","1","False","Engineered Miscanthus Biochar Performance as a Broiler Litter Amendmen"
"jgrimes","sbshah3","1","False","Engineered Miscanthus Biochar Performance as a Broiler Litter Amendmen"
"msharar","pkolar","1","False","Engineered Miscanthus Biochar Performance as a Broiler Litter Amendmen"
"msharar","sbshah3","1","False","Engineered Miscanthus Biochar Performance as a Broiler Litter Amendmen"
"acmclaug","lclove","1","True","The Veterinary Student Survey on Patient Safety Culture (VSSPSC): A Qu"
"acmclaug","rmschoen","1","True","The Veterinary Student Survey on Patient Safety Culture (VSSPSC): A Qu"
"lclove","rmschoen","1","False","The Veterinary Student Survey on Patient Safety Culture (VSSPSC): A Qu"
"mlmoncad","pmperkin","1","False","Fermentation of American elderberry juice yields functional phytochemi"
"jkpacifi","rwkays","3","False","Geographic barriers but not life history traits shape the phylogeograp|Guidelines for estimating occupancy from autocorrelated camera trap de|Urbanization and primary productivity mediate the predator–prey relati"
"aismirno","pdswartz","1","True","Assembly of a Heterobimetallic Fe/Mn Cofactor in the <i>para</i>-Amino"
"kgarcia2","rlcook","4","True","The ectomycorrhizal fungus <i>Paxillus ammoniavirescens</i> influences|Fungal biomass and ectomycorrhizal community assessment of phosphorus |Using microdialysis to assess soil diffusive P and translocated sap fl"
"kmathur","lpal","1","True","Understanding Binding of Quaternary Ammonium Compounds with Cellulose-"
"fisik","gefernan","1","True","Genetic Variation in Yield and Fruit Weight Among Strawberry (<i>Fraga"
"mwking2","yzhu7","1","True","Encapsulated stretchable amphibious strain sensors"
"alwoodle","wshi3","1","False","Multi-amplicon nitrogen cycling gene standard: An innovative approach "
"shu4","wshi3","1","False","Multi-amplicon nitrogen cycling gene standard: An innovative approach "
"hhuang11","ksaul","1","False","Modified motor unit properties in residual muscle following transtibia"
"fldelosr","jducoste","2","False","Perturbations to common gardens of anaerobic co-digesters reveal relat|Microbial community assembly in engineered bioreactors"
"capoole2","mayousse","2","False","Effects of Shallow Surface Drainage Ditches With Controlled Subsurface|The Effect of Drainage and Subirrigation From a Small Drainage Water R"
